id,label_lb,description_lb,class_id,class_label_lb,ner_tag
Q65023,Tatjana Patitz,däitsch Schauspillerin a Model,Q5,Mënsch,PER
Q65068,Carina Wiese,däitsch Schauspillerin,Q5,Mënsch,PER
Q65105,Franka Potente,däitsch Schauspillerin,Q5,Mënsch,PER
Q65108,Ernst Nolte,däitschen Historiker a Philosoph,Q5,Mënsch,PER
Q65111,Martina Gedeck,däitsch Schauspillerin,Q5,Mënsch,PER
Q65114,Gesine Lötzsch,däitsch Politikerin,Q5,Mënsch,PER
Q65116,Corinna Harfouch,däitsch Schauspillerin,Q5,Mënsch,PER
Q65126,Gregor Gysi,däitsche Politiker,Q5,Mënsch,PER
Q65128,Renate Künast,däitsch Politikerin,Q5,Mënsch,PER
Q65156,Marcel Wüst,däitsche Vëlossportler,Q5,Mënsch,PER
Q65255,Paul Hirsch,däitsche Politiker,Q5,Mënsch,PER
Q65287,Lilian Harvey,däitsch Schauspillerin,Q5,Mënsch,PER
Q65321,Wolfgang Petersen,"däitsche Filmregisseur, Dréibuchauteur a Filmproduzent",Q5,Mënsch,PER
Q65340,Konrad Duden,däitsche Philolog,Q5,Mënsch,PER
Q65389,Alfred Dregger,däitsche Politiker,Q5,Mënsch,PER
Q65394,Herta Däubler-Gmelin,däitsch Politikerin,Q5,Mënsch,PER
Q65445,Dieter Zetsche,däitsche Manager vun der Daimler AG,Q5,Mënsch,PER
Q65496,Gustav Fröhlich,däitsche Schauspiller,Q5,Mënsch,PER
Q65511,Meret Becker,däitsch Schauspillerin,Q5,Mënsch,PER
Q65513,Karl Schiller,däitsche Politiker,Q5,Mënsch,PER
Q65515,Heide Simonis,däitsch Politikerin,Q5,Mënsch,PER
Q65521,Jürgen Möllemann,däitsche Politiker,Q5,Mënsch,PER
Q65526,Kai-Uwe von Hassel,däitsche Politiker,Q5,Mënsch,PER
Q65527,Walter Riester,däitsche Politiker,Q5,Mënsch,PER
Q65529,Friedrich Zimmermann,däitsche Politiker,Q5,Mënsch,PER
Q65539,Peter Altmaier,däitsche Politiker,Q5,Mënsch,PER
Q65542,Theodor Blank,däitsche Politiker,Q5,Mënsch,PER
Q65545,Jürgen Schmude,däitsche Politiker,Q5,Mënsch,PER
Q65556,Hans Matthöfer,däitsche Politiker,Q5,Mënsch,PER
Q65561,Hans Apel,däitsche Politiker,Q5,Mënsch,PER
Q65587,Werner Maihofer,däitsche Politiker,Q5,Mënsch,PER
Q65654,Graciano Rocchigiani,däitsche Profi-Boxer,Q5,Mënsch,PER
Q65657,Hans Furler,däitsche Politiker,Q5,Mënsch,PER
Q65815,Theodor Weinlig,däitsche Komponist,Q5,Mënsch,PER
Q65857,Stipe Erceg,däitsche Schauspiller,Q5,Mënsch,PER
Q65917,Wilhelm Pieck,däitsche Politiker,Q5,Mënsch,PER
Q65932,Anthony Hopkins,brittesch-amerikanesche Schauspiller,Q5,Mënsch,PER
Q65989,Wolfgang Pauli,éisträichesche Physiker,Q5,Mënsch,PER
Q66019,Heidi Brühl,däitsch Schlagersängerin a Schauspillerin,Q5,Mënsch,PER
Q66033,Johann Bernhard Bach,däitschen Organist a Komponist,Q5,Mënsch,PER
Q66107,Henry Kissinger,US-amerikanesche Politiker a Politikwëssenschaftler,Q5,Mënsch,PER
Q66115,Lil Dagover,däitsch Schauspillerin (1887–1980),Q5,Mënsch,PER
Q66126,Vadim Glowna,"däitsche Schauspiller, Filmregisseur, Dréibuchauteur a Filmproduzent",Q5,Mënsch,PER
Q66138,Annemarie Renger,däitsch Politikerin,Q5,Mënsch,PER
Q66144,Hans-Peter Friedrich,däitsche Politiker,Q5,Mënsch,PER
Q66158,Christian Henn,däitsche Vëlossportler,Q5,Mënsch,PER
Q66186,Daniel Bierofka,däitsche foussballspiller,Q5,Mënsch,PER
Q66232,Ludolf-Hermann von Alvensleben,däitsche Politiker,Q5,Mënsch,PER
Q66286,Rita Süssmuth,däitsch Politikerin,Q5,Mënsch,PER
Q66370,Heinz Erhardt,"däitsche Komiker, Museker, Entertainer, Schauspiller an Dichter",Q5,Mënsch,PER
Q66372,Joachim Hansen,däitsche Schauspiller,Q5,Mënsch,PER
Q66375,Fritz Stern,US-amerikaneschen Historiker,Q5,Mënsch,PER
Q66377,Angela Winkler,däitsch Schauspillerin,Q5,Mënsch,PER
Q66379,Ludwig Bechstein,"däitsche Schrëftsteller, Bibliothecaire an Archivist",Q5,Mënsch,PER
Q66380,Ivan Desny,Schwäizer Schauspiller,Q5,Mënsch,PER
Q66383,Heinrich Kreutz,däitschen Astronom,Q5,Mënsch,PER
Q66388,Karl von Holtei,däitsche Schrëftsteller a Bünenauteur,Q5,Mënsch,PER
Q66389,Christoph Arnold,däitschen Astronom,Q5,Mënsch,PER
Q66391,Eugen Bamberger,däitsche Cheemiker,Q5,Mënsch,PER
Q66394,Jacob Bartsch,däitschen Astronom,Q5,Mënsch,PER
Q66395,Rudolf Schock,däitschen Tenor a Schauspiller,Q5,Mënsch,PER
Q66398,Eduard Schönfeld,daitschen Astronom,Q5,Mënsch,PER
Q66402,Gustav Simon,nationalsozialisteschen däitsche Politiker,Q5,Mënsch,PER
Q66404,Curt von François,däitschen Offizéier,Q5,Mënsch,PER
Q66406,Thomas Godoj,polnesche Sänger,Q5,Mënsch,PER
Q66408,Christine Kaufmann,éisträichesch-däitsch Schauspillerin an Autorin,Q5,Mënsch,PER
Q66410,Paul Wegener,"däitsche Schauspiller, Dréibuchauteur a Filmregisseur",Q5,Mënsch,PER
Q66412,Alexander Klaws,däitsche Popsänger und Musicalacteur,Q5,Mënsch,PER
Q66415,Johann Jacob Nöggerath,däitsche Mineralog a Geolog,Q5,Mënsch,PER
Q66417,Jürgen von Beckerath,däitschen Egyptolog,Q5,Mënsch,PER
Q66418,Peter van Eyck,däitsch-amerikanesche Museker a Schauspiller,Q5,Mënsch,PER
Q66423,Mathieu Carrière,däitsche Schauspiller an Auteur,Q5,Mënsch,PER
Q66426,Wolfgang Hilbig,däitsche Schrëftsteller,Q5,Mënsch,PER
Q66428,Adalbert Krüger,däitschen Astronom,Q5,Mënsch,PER
Q66430,Rudolf-August Oetker,däitschen Entreprener an Armateur,Q5,Mënsch,PER
Q66434,Andrea Sawatzki,däitsch Schauspillerin,Q5,Mënsch,PER
Q66447,Eugen Gerstenmaier,däitsche Politiker,Q5,Mënsch,PER
Q66465,Peter Lee Lawrence,däitsche Schauspiller,Q5,Mënsch,PER
Q66491,Carl Friedrich Naumann,däitsche Geolog,Q5,Mënsch,PER
Q66619,Andreas von Bülow,däitsche Politiker,Q5,Mënsch,PER
Q66622,Eugen Schiffer,däitsche Politiker,Q5,Mënsch,PER
Q66628,Robert Lehr,däitsche Politiker,Q5,Mënsch,PER
Q66631,Konrad vu Megenberg,Auteur vun laténgesche Schrëften,Q5,Mënsch,PER
Q66671,Elisabeth Lemmerhirt,Mamm vum Johann Sebastian Bach,Q5,Mënsch,PER
Q66689,Carl Severing,däitsche Politiker,Q5,Mënsch,PER
Q66742,Eva Habermann,däitsch Schauspillerin,Q5,Mënsch,PER
Q66769,Mady Rahl,däitsch Schauspillerin,Q5,Mënsch,PER
Q66774,Ulli Lommel,"däitsche Schauspiller, Filmregisseur a Filmproduzent",Q5,Mënsch,PER
Q66851,Wilhelm Haferkamp,däitsche Politiker,Q5,Mënsch,PER
Q66970,Natalia Wörner,däitsch Schauspillerin,Q5,Mënsch,PER
Q67025,Woldemar Bargiel,däitsche Komponist,Q5,Mënsch,PER
Q67026,Alexander Beyer,däitsche Schauspiller,Q5,Mënsch,PER
Q67039,Ernst Ulrich von Weizsäcker,däitsche Politiker,Q5,Mënsch,PER
Q67117,Margit Carstensen,däitsch Schauspillerin,Q5,Mënsch,PER
Q67138,Herbert Rosendorfer,däitsche Schrëftsteller,Q5,Mënsch,PER
Q67164,Volker Kauder,däitsche Politiker,Q5,Mënsch,PER
Q67329,Carl Gustav Jablonsky,däitschen Naturfuerscher an Entomolog,Q5,Mënsch,PER
Q67366,Johann Christoph Altnikol,däitsche Komponist,Q5,Mënsch,PER
Q67479,Ernst Rudorff,däitsche Pianist,Q5,Mënsch,PER
Q67492,Eric Baumann,däitsche Vëlossportler,Q5,Mënsch,PER
Q67511,Carlo Schmid,däitsche Politiker,Q5,Mënsch,PER
Q67517,Hans-Jürgen Wischnewski,däitsche Politiker,Q5,Mënsch,PER
Q67612,Paul Bonatz,däitsch-lëtzebuerger Architekt,Q5,Mënsch,PER
Q67692,Hermann zu Solms-Laubach,Botaniker (1842–1915),Q5,Mënsch,PER
Q67701,Anna Kendrick,amerikanesch Schauspillerin,Q5,Mënsch,PER
Q67723,Hans Christian Blech,däitsche Schauspiller,Q5,Mënsch,PER
Q67835,Salomon Heine,Banquier zu Hamburg,Q5,Mënsch,PER
Q67881,Hanns Zischler,däitsche Schauspiller,Q5,Mënsch,PER
Q67899,Ralf Wolter,däitsche Schauspiller,Q5,Mënsch,PER
Q67903,Helma Sanders-Brahms,"däitsch Filmregisseurin, Dréibuchautorin a Filmproduzentin",Q5,Mënsch,PER
Q67911,Kurt Bodewig,däitsche Politiker,Q5,Mënsch,PER
Q67927,Grethe Weiser,däitsch Schauspillerin,Q5,Mënsch,PER
Q67932,Johann Ernst Bach,däitsche Komponist,Q5,Mënsch,PER
Q67956,Peter Schmidhuber,däitsche Politiker,Q5,Mënsch,PER
Q67964,Roberto Baggio,italieenesche Foussballspiller,Q5,Mënsch,PER
Q67988,Alberto Bertuccelli,italieenesche Foussballspiller,Q5,Mënsch,PER
Q68057,Anton Diffring,däitsche Schauspiller,Q5,Mënsch,PER
Q68060,Gianluigi Buffon,italieneesche Foussballspiller,Q5,Mënsch,PER
Q68067,Umberto Caligaris,italieenesche Foussballspiller,Q5,Mënsch,PER
Q68235,Christopher Memminger,amerikanesche Politiker,Q5,Mënsch,PER
Q68255,Johann Friedrich Doles,däitsche Komponist,Q5,Mënsch,PER
Q68310,Frédéric von Anhalt,däitschen Adoptéierten,Q5,Mënsch,PER
Q68370,Hans Steinhoff,däitsche Filmregisseur,Q5,Mënsch,PER
Q68448,Rainer Strecker,däitsche Schauspiller,Q5,Mënsch,PER
Q68582,Ilse Werner,däitsch Schauspillerin,Q5,Mënsch,PER
Q68623,Eberhard Schoener,däitsche Komponist,Q5,Mënsch,PER
Q68654,Wolfgang Preiss,däitsche Schauspiller,Q5,Mënsch,PER
Q68668,Heinrich II.,Herzog vu Limburg a Grof vun Arel,Q5,Mënsch,PER
Q68741,Günter Sawitzki,däitsche foussballspiller,Q5,Mënsch,PER
Q68748,Dietrich Stobbe,däitsche Politiker,Q5,Mënsch,PER
Q68791,Henry Thode,däitsche Konschthistoriker,Q5,Mënsch,PER
Q68898,Brigitte Horney,däitsch-amerikanesch Schauspillerin,Q5,Mënsch,PER
Q68938,Karl Wilhelm Rosenmund,däitsche Chimist,Q5,Mënsch,PER
Q69029,Wolfgang Gerhardt,däitsche Politiker,Q5,Mënsch,PER
Q69051,Gebhard Müller,däitsche Politiker,Q5,Mënsch,PER
Q69088,Hans-Christoph Seebohm,däitsche Politiker,Q5,Mënsch,PER
Q69098,Paul Lücke,däitsche Politiker,Q5,Mënsch,PER
Q69112,Rupert Scholz,däitsche Politiker,Q5,Mënsch,PER
Q69115,Hermann Höcherl,däitsche Politiker,Q5,Mënsch,PER
Q69120,Hans Koschnick,däitsche Politiker,Q5,Mënsch,PER
Q69130,Heinrich Krone,däitsche Politiker,Q5,Mënsch,PER
Q69133,Manfred Lahnstein,däitsche Politiker,Q5,Mënsch,PER
Q69145,Kurt Gscheidle,däitsche Politiker,Q5,Mënsch,PER
Q69159,Wolfgang Staudte,"däitsche Schauspiller, Filmregisseur an Dréibuchauteur",Q5,Mënsch,PER
Q69171,Helmut Käutner,"däitsche Filmregisseur, Schauspiller, Dréibuchauteur a Filmproduzent",Q5,Mënsch,PER
Q69236,Theo Lingen,"däitsche Schauspiller, Regisseur an Auteur",Q5,Mënsch,PER
Q69251,Gert Bastian,däitsche Politiker,Q5,Mënsch,PER
Q69289,Franz Böhm,däitsche Politiker,Q5,Mënsch,PER
Q69295,Falk Boden,däitsche Vëlossportler,Q5,Mënsch,PER
Q69298,Vera Tschechowa,däitsch Schauspillerin,Q5,Mënsch,PER
Q69319,John Kasich,amerikanesche Politiker,Q5,Mënsch,PER
Q69330,Tobias Steinhauser,däitsche Vëlossportler,Q5,Mënsch,PER
Q69340,Sky du Mont,däitsche Schauspiller an Auteur,Q5,Mënsch,PER
Q69344,Dani Levy,Schwäizer Schauspiller,Q5,Mënsch,PER
Q69346,Bernd Riexinger,däitsche Politiker,Q5,Mënsch,PER
Q69349,Lothar Späth,däitschen CDU-Politiker a Manager,Q5,Mënsch,PER
Q69361,Stefan Mappus,däitsche Politiker,Q5,Mënsch,PER
Q69371,Rainer Eppelmann,däitsche Politiker,Q5,Mënsch,PER
Q69382,Gustav Knuth,däitsch-Schwäizer Schauspiller,Q5,Mënsch,PER
Q69388,Charlotte Becker,däitsch Vëlossportlerin,Q5,Mënsch,PER
Q69421,Cornell Borchers,däitsch Schauspillerin,Q5,Mënsch,PER
Q69430,Peter Scholl-Latour,däitsch-franséische Journalist a Publizist,Q5,Mënsch,PER
Q69444,Karl-Michael Vogler,däitsche Schauspiller,Q5,Mënsch,PER
Q69578,Gisela Uhlen,däitsch Schauspillerin,Q5,Mënsch,PER
Q69638,Therese Giehse,däitsch Schauspillerin,Q5,Mënsch,PER
Q69648,Brigitte Mira,däitsch Schauspillerin,Q5,Mënsch,PER
Q69669,Uschi Glas,däitsch Schauspillerin,Q5,Mënsch,PER
Q69677,Renate Schmidt,däitsch Politikerin,Q5,Mënsch,PER
Q69707,Karoline Jagemann,däitsch Schauspillerin,Q5,Mënsch,PER
Q69708,Carl von Steuben,franséische Moler,Q5,Mënsch,PER
Q69778,Milan Horáček,däitsche Politiker,Q5,Mënsch,PER
Q69843,Kurt Neumann,"däitsch-amerikanesche Filmregisseur, Dréibuchauteur a Filmproduzent",Q5,Mënsch,PER
Q69856,Ernst Ising,däitsche Mathematiker a Physiker,Q5,Mënsch,PER
Q69862,Carlos Thompson,argentinesche Schauspiller,Q5,Mënsch,PER
Q69881,Werner Peters,däitsche Schauspiller  a Synchronspriecher,Q5,Mënsch,PER
Q70003,Sandra Hüller,däitsch Schauspillerin,Q5,Mënsch,PER
Q70009,Wenzel Jaksch,däitsche Politiker,Q5,Mënsch,PER
Q70051,Ortwin Runde,däitsche Politiker,Q5,Mënsch,PER
Q70056,Waldemar Kraft,däitsche Politiker,Q5,Mënsch,PER
Q70058,Erich Köhler,däitsche Politiker,Q5,Mënsch,PER
Q70066,Jochen Borchert,däitsche Politiker,Q5,Mënsch,PER
Q70077,Claudia Nolte,däitsch Politikerin,Q5,Mënsch,PER
Q70081,Helene Wessel,däitsch Politikerin,Q5,Mënsch,PER
Q70083,Cornelia Pieper,däitsch Politikerin,Q5,Mënsch,PER
Q70089,Christoph Bergner,däitsche Politiker,Q5,Mënsch,PER
Q70091,Friedelind Wagner,däitsch Schrëftstellerin,Q5,Mënsch,PER
Q70246,Josef Stübben,däitschen Ingenieur,Q5,Mënsch,PER
Q70249,Hans Daniel Hassenpflug,däitsche Jurist a Staatsmann,Q5,Mënsch,PER
Q70251,Walter Giller,däitsche Schauspiller,Q5,Mënsch,PER
Q70253,Paul Oswald Ahnert,däitschen Astronom,Q5,Mënsch,PER
Q70255,Walter Wislicenus,däitschen Astronom,Q5,Mënsch,PER
Q70258,Georg Groddeck,Schwäizer Dokter an Auteur,Q5,Mënsch,PER
Q70263,Franz Etzel,däitsche Politiker,Q5,Mënsch,PER
Q70267,Tobias Regner,däitsche Pop-Rock-Sänger,Q5,Mënsch,PER
Q70269,Iwan Bloch,däitschen Dermatolog a Sexolog,Q5,Mënsch,PER
Q70270,Ruth Leuwerik,däitsch Schauspillerin,Q5,Mënsch,PER
Q70272,Karl Rümker,däitschen Astronom,Q5,Mënsch,PER
Q70274,Daniel Küblböck,däitsche Pop- an Jazz-Sänger,Q5,Mënsch,PER
Q70276,Karl-Otto Alberty,däitsche Schauspiller,Q5,Mënsch,PER
Q70279,Jürgen Marcus,däitsche Schlagersänger,Q5,Mënsch,PER
Q70282,Evelyn Hamann,däitsch Schauspillerin,Q5,Mënsch,PER
Q70284,Marlene Weingartner,däitsch Tennisspillerin,Q5,Mënsch,PER
Q70286,Emil von Sydow,"däitschen Offizéier, Geograph a Kartograph",Q5,Mënsch,PER
Q70289,Käthe Haack,däitsch Schauspillerin (1897-1986),Q5,Mënsch,PER
Q70294,Ingrid Caven,däitsch Chanson-Sängerin a Schauspillerin,Q5,Mënsch,PER
Q70298,Marquard Bohm,däitsche Schauspiller a Filmregisseur,Q5,Mënsch,PER
Q70301,Richard Anschütz,däitsche Cheemiker,Q5,Mënsch,PER
Q70303,Chris Roberts,däitsche Sänger,Q5,Mënsch,PER
Q70305,Sonja Ziemann,däitsch Schauspillerin,Q5,Mënsch,PER
Q70307,Mark Benecke,däitsche Kriminalbiolog,Q5,Mënsch,PER
Q70309,Charles Regnier,däitsche Schauspiller a Regisseur,Q5,Mënsch,PER
Q70312,Lothar Koch,däitschen Oboist,Q5,Mënsch,PER
Q70331,Cornelia Froboess,däitsch Ssängerin a Schauspillerin,Q5,Mënsch,PER
Q70335,Hans Mommsen,däitschen Historiker,Q5,Mënsch,PER
Q70407,Hermann Otto Solms,däitsche Politiker,Q5,Mënsch,PER
Q70417,Jakob Adlung,däitschen Organist,Q5,Mënsch,PER
Q70429,Hermann Gröhe,däitsche Politiker,Q5,Mënsch,PER
Q70443,Moritz August von Thümmel,däitsche Jurist a Schrëftsteller,Q5,Mënsch,PER
Q70462,Thomas Nipperdey,däitschen Historiker,Q5,Mënsch,PER
Q70471,Henry Nicholas Bolander,amerikanesche Politiker,Q5,Mënsch,PER
Q70489,Hans Nielsen,däitsche Schauspiller,Q5,Mënsch,PER
Q70554,Emil Fischer,däitsche Chimist,Q5,Mënsch,PER
Q70573,Theo Jörgensmann,däitschen Museker a Komponist,Q5,Mënsch,PER
Q70605,Vermin Supreme,amerikanesche Politiker,Q5,Mënsch,PER
Q70717,Ingrid Andree,däitsch Schauspillerin,Q5,Mënsch,PER
Q70727,Michael Gwisdek,däitsche Schauspiller a Filmregisseur,Q5,Mënsch,PER
Q70775,Frederick Lau,däitsche Schauspiller,Q5,Mënsch,PER
Q70881,Margot Hielscher,däitsch Schauspillerin  a Sängerin,Q5,Mënsch,PER
Q70913,Thomas Dietz,Däitsche Riichterstull,Q5,Mënsch,PER
Q70948,Hansjörg Felmy,däitsche Theater- a Filmschauspiller a Synchronsprieche,Q5,Mënsch,PER
Q70950,Marie-Elisabeth Lüders,däitsch Politikerin,Q5,Mënsch,PER
Q70991,Hildegard vu Bingen,"däitsch Benediktinerin, Mystikerin, Komponistin",Q5,Mënsch,PER
Q71001,Artur Fischer,däitschen Entreprener an Erfinder,Q5,Mënsch,PER
Q71007,Claudius Dornier,däitsche Fligerconstructeur,Q5,Mënsch,PER
Q71020,Karen Horney,däitsch-amerikanesch Psychoanalytikerin,Q5,Mënsch,PER
Q71031,Robert W. Bunsen,däitsche Chimist,Q5,Mënsch,PER
Q71083,Paul Esser,däitsche Schauspiller,Q5,Mënsch,PER
Q71196,Konstantin Prinz von Bayern,däitsche Politiker,Q5,Mënsch,PER
Q71206,Bette Davis,US-amerikanesch Schauspillerin,Q5,Mënsch,PER
Q71243,Clark Gable,US-amerikanesche Schauspiller,Q5,Mënsch,PER
Q71273,Georg Jacoby,"däitsche Filmregisseur, Dréibuchauteur a Filmregisseur",Q5,Mënsch,PER
Q71275,Spencer Tracy,US-amerikanesche Schauspiller,Q5,Mënsch,PER
Q71463,Lucie Mannheim,däitsch Schauspillerin,Q5,Mënsch,PER
Q71465,Clara Viebig,däitsch Schrëftstellerin,Q5,Mënsch,PER
Q71472,Erna Morena,däitsch Schauspillerin (1885-1962),Q5,Mënsch,PER
Q71495,Karl Wilhelm Lorenz,däitsche Mathematiker an Astronom,Q5,Mënsch,PER
Q71497,Udo Samel,däitschen Theater- a Filmschauspiller a Sänger,Q5,Mënsch,PER
Q71508,Charles M. Huber,däitsche Politiker,Q5,Mënsch,PER
Q71532,Theo Mackeben,däitsche Komponist,Q5,Mënsch,PER
Q71533,Hans-Christian Ströbele,däitsche Politiker,Q5,Mënsch,PER
Q71534,Hubertus Heil,däitsche Politiker,Q5,Mënsch,PER
Q71345,Ewald Bucher,däitsche Politiker,Q5,Mënsch,PER
Q71352,Horst Ehmke,däitsche Politiker,Q5,Mënsch,PER
Q71360,Erhard Eppler,däitsche Politiker,Q5,Mënsch,PER
Q71363,Rudolf Amelunxen,däitsche Politiker,Q5,Mënsch,PER
Q71364,Eduard Oswald,däitsche Politiker,Q5,Mënsch,PER
Q71365,Fritz Erler,däitsche Politiker,Q5,Mënsch,PER
Q71369,Lauritz Lauritzen,däitsche Politiker,Q5,Mënsch,PER
Q71384,Rainald I.,"Grof vu Geldern, Grof vun Zutphen, Herzog vu Limburg",Q5,Mënsch,PER
Q71395,Johann Abraham Ihle,däitschen Amateurastronom,Q5,Mënsch,PER
Q71402,Asli Bayram,däitsch Schauspillerin,Q5,Mënsch,PER
Q71419,Karl-Hermann Flach,däitsche Politiker,Q5,Mënsch,PER
Q71560,Käte Strobel,däitsch Politikerin,Q5,Mënsch,PER
Q71566,Fady Maalouf,däitsch-libaneseche Sänger,Q5,Mënsch,PER
Q71635,Omid Nouripour,däitsche Politiker,Q5,Mënsch,PER
Q71646,Inge Meysel,däitsch Schauspillerin,Q5,Mënsch,PER
Q71651,Garrelt Duin,däitsche Politiker,Q5,Mënsch,PER
Q71662,Iris Berben,däitsch Schauspillerin,Q5,Mënsch,PER
Q71670,Frithjof Schmidt,däitsche Politiker,Q5,Mënsch,PER
Q71673,Jessica Schwarz,däitsch Schauspillerin,Q5,Mënsch,PER
Q71697,Carl-Eduard von Bismarck,däitsche Politiker,Q5,Mënsch,PER
Q71763,Alexander Graf Lambsdorff,däitsche Politiker,Q5,Mënsch,PER
Q71766,Steven Schiff,amerikanesche Politiker,Q5,Mënsch,PER
Q71863,John S. Tanner,amerikanesche Politiker,Q5,Mënsch,PER
Q71949,Fritz Hellwig,däitsche Politiker,Q5,Mënsch,PER
Q71957,August Wilhelm Bach,däitsche Komponist,Q5,Mënsch,PER
Q72077,Ellie Kemper,amerikanesch Schauspillerin,Q5,Mënsch,PER
Q72214,Marvin Plattenhardt,däitsche foussballspiller,Q5,Mënsch,PER
Q72229,Edward Dmytryk,US-amerikanesche Filmregisseur a Filmproduzent,Q5,Mënsch,PER
Q72267,Cecil B. DeMille,US-amerikanesche Filmregisseur a -produzent,Q5,Mënsch,PER
Q72292,Fridtjof Nansen,norwegesche Fuerscher a Friddensnobelpräisdréier,Q5,Mënsch,PER
Q72302,Paul Verhoeven,däitsche Filmregisseur a Schauspiller,Q5,Mënsch,PER
Q72334,Toni Morrison,amerikanesch Schrëftstellerin,Q5,Mënsch,PER
Q72338,Alexander Schalck-Golodkowski,däitsche Politiker,Q5,Mënsch,PER
Q72364,Heinrich V.,Grof vu Lëtzebuerg,Q5,Mënsch,PER
Q72479,Rex Gildo,däitsche Schauspiller a Sänger,Q5,Mënsch,PER
Q72498,Rick Lazio,amerikanesche Politiker,Q5,Mënsch,PER
Q72500,Reinhard Kolldehoff,däitsche Schauspiller,Q5,Mënsch,PER
Q72511,Siegfried Lowitz,däitsche Schauspiller,Q5,Mënsch,PER
Q72529,Michael Ande,däitsche Schauspiller,Q5,Mënsch,PER
Q72593,Conrad Ahlers,däitsche Politiker,Q5,Mënsch,PER
Q72636,Sarah Gronert,däitsch Tennisspillerin,Q5,Mënsch,PER
Q72637,Josef Ertl,däitsche Politiker,Q5,Mënsch,PER
Q72639,Herbert Czaja,däitsche Politiker,Q5,Mënsch,PER
Q72651,Heiner Geißler,däitsche Politiker,Q5,Mënsch,PER
Q72657,Hans Krüger,däitsche Politiker,Q5,Mënsch,PER
Q72667,Rainer Ortleb,däitsche Politiker,Q5,Mënsch,PER
Q72669,Heinrich Hellwege,däitsche Politiker,Q5,Mënsch,PER
Q72671,Günter Rexrodt,däitsche Politiker,Q5,Mënsch,PER
Q72717,Elia Kazan,US-amerikanesche Film- an Theaterregisseur a Schrëftsteller,Q5,Mënsch,PER
Q72756,Raoul Walsh,"US-amerikanesche Schauspiller, Dréibuchauteur, Filmproduzent a -regisseur",Q5,Mënsch,PER
Q72792,Hal Roach,"US-amerikanesche Filmproduzent, Regisseur an Dréibuchauteur",Q5,Mënsch,PER
Q72819,Harry Meyen,däitsche Schauspiller a Regisseur,Q5,Mënsch,PER
Q72869,Stan Laurel,brittesche Schauspiller a Komiker (1890–1965),Q5,Mënsch,PER
Q72873,Gerda Hasselfeldt,däitsch Politikerin,Q5,Mënsch,PER
Q72888,Carl Raddatz,däitsche Schauspiller,Q5,Mënsch,PER
Q72893,Klaus Löwitsch,däitsche Schauspiller,Q5,Mënsch,PER
Q72911,Oliver Hardy,amerikanesche Komiker a Schauspiller (''Den Décken an den Dënnen''),Q5,Mënsch,PER
Q72955,Georg August Zinn,däitsche Politiker,Q5,Mënsch,PER
Q72984,Bing Crosby,amerikanesche Sänger,Q5,Mënsch,PER
Q73089,Gene Kelly,"US-amerikanischen Dänzer, Schauspiller, Sänger, Filmregisseur, Filmproduzent a Choreograph",Q5,Mënsch,PER
Q73138,Hannes Messemer,en däitsche Schauspiller,Q5,Mënsch,PER
Q73197,Anke Fuchs,däitsch Politikerin,Q5,Mënsch,PER
Q73213,Edzard Schmidt-Jortzig,däitsche Politiker,Q5,Mënsch,PER
Q73360,Thibaut Courtois,belsche Foussballspiller,Q5,Mënsch,PER
Q73362,Benjamin Bratt,amerikanesche Schauspiller,Q5,Mënsch,PER
Q73500,Philipp Mißfelder,däitsche Politiker,Q5,Mënsch,PER
Q73802,Alfred Weidenmann,däitsche Filmregisseur an Auteur,Q5,Mënsch,PER
Q73813,Johannes Meyer,däitschen Dréibuchauteur a Filmregisseur,Q5,Mënsch,PER
Q73870,Rudolf Jugert,däitsche Filmregisseur,Q5,Mënsch,PER
Q73924,Gerhard Jahn,däitsche Politiker,Q5,Mënsch,PER
Q73927,Kurt Schmücker,däitsche Politiker,Q5,Mënsch,PER
Q73941,Rudolf Seiters,däitsche Politiker,Q5,Mënsch,PER
Q73951,Heinz Riesenhuber,däitsche Politiker,Q5,Mënsch,PER
Q73959,Fritz Schäffer,däitsche Politiker,Q5,Mënsch,PER
Q74004,Maria Becker,Schwäizer Schauspillerin,Q5,Mënsch,PER
Q73612,Fiona Shaw,iresch Schauspillerin a Regisseurin,Q5,Mënsch,PER
Q73618,Friedrich Dahl,däitschen Zoolog,Q5,Mënsch,PER
Q73679,William Trousdale,amerikanesche Politiker,Q5,Mënsch,PER
Q73759,Erwin Planck,däitsche Politiker,Q5,Mënsch,PER
Q73788,Michael Ebling,däitsche Politiker,Q5,Mënsch,PER
Q74032,Earl Scruggs,amerikanesche Gittarist a Komponist,Q5,Mënsch,PER
Q74042,Guy Béart,franséische Chansonsänger a Komponist,Q5,Mënsch,PER
Q74117,Günther Rittau,däitsche Kameramann,Q5,Mënsch,PER
Q74165,Sylvia-Yvonne Kaufmann,däitsch Politikerin,Q5,Mënsch,PER
Q74168,Herbert Reul,däitsche Politiker,Q5,Mënsch,PER
Q74173,Ingeborg Schöner,däitsch Schauspillerin,Q5,Mënsch,PER
